Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
123010,KR7123010001,알엔티엑스,KOSDAQ,기술성장기업부,2135,2,-35,-1.61,2190,2205,2020,498846,1046321653,73032077370,34207062,KSQ
299660,KR7299660001,셀리드,KOSDAQ,기술성장기업부,2470,2,-10,-0.4,2480,2515,2425,101974,250136741,72872353190,29502977,KSQ
317830,KR7317830008,에스피시스템스,KOSDAQ,벤처기업부,6760,2,-10,-0.15,6770,6960,6610,38687,259831110,72831009680,10773818,KSQ
031820,KR7031820004,아이티센씨티에스,KOSPI,,6000,2,-60,-0.99,6060,6170,5830,65992,392087180,72630876000,12105146,STK
373200,KR7373200005,엑스플러스,KOSDAQ,벤처기업부,2900,2,-15,-0.51,2915,2980,2825,37869,109113890,72625387300,25043237,KSQ
187420,KR7187420005,HLB제넥스,KOSDAQ,기술성장기업부,2230,1,10,0.45,2220,2440,2120,349637,790237901,72596057780,32554286,KSQ
478560,KR7478560006,블랙야크아이앤씨,KOSDAQ,벤처기업부,2805,2,-75,-2.6,2880,2880,2800,21920,61892747,72453985890,25830298,KSQ
000180,KR7000180000,성창기업지주,KOSPI,,5190,1,40,0.78,5100,5190,5100,6376,32810420,72402160800,13950320,STK
067170,KR7067170001,오텍,KOSDAQ,중견기업부,2740,2,-190,-6.48,2990,2990,2715,630751,1771655024,72384517180,26417707,KSQ
320000,KR7320000003,한울반도체,KOSDAQ,중견기업부,10850,2,-140,-1.27,11370,11390,10530,52639,567372960,72356588500,6668810,KSQ
048430,KR7048430003,유라테크,KOSDAQ,우량기업부,6260,2,-10,-0.16,6270,6420,6200,15270,95888000,72115200000,11520000,KSQ
463480,KR7463480004,모티브링크,KOSDAQ,중견기업부,5820,2,-110,-1.85,5990,6100,5710,64174,379936880,72111883560,12390358,KSQ
044340,KR7044340008,위닉스,KOSDAQ,중견기업부,4025,1,40,1.0,3985,4060,3950,21892,87852694,71940535625,17873425,KSQ
033130,KR7033130006,디지틀조선,KOSDAQ,중견기업부,1936,2,-34,-1.73,1970,1999,1923,220751,432433340,71855156912,37115267,KSQ
234920,KR7234920007,자이글,KOSDAQ,관리종목(소속부없음),5310,0,0,0.0,0,0,0,0,0,71849132100,13530910,KSQ
443250,KR7443250006,레뷰코퍼레이션,KOSDAQ,벤처기업부,6450,1,200,3.2,6250,6450,6110,11745,73760360,71838552000,11137760,KSQ
039610,KR7039610001,화성밸브,KOSDAQ,우량기업부,6900,1,130,1.92,6800,7170,6580,52992,362972650,71831760000,10410400,KSQ
459100,KR7459100004,위츠,KOSDAQ,중견기업부,5320,2,-20,-0.37,5470,5470,5250,27818,147664860,71639652000,13466100,KSQ
010280,KR7010280006,아이티센엔텍,KOSDAQ,우량기업부,5500,2,-320,-5.5,5820,5840,5310,170765,944703465,71636163500,13024757,KSQ
321260,KR7321260002,프로이천,KOSDAQ,벤처기업부,2540,2,-195,-7.13,2740,2785,2515,571623,1491773225,71607893360,28192084,KSQ
120115,KR7120111000,코오롱인더우,KOSPI,,25850,1,100,0.39,25800,25950,25400,5446,139843300,71549181000,2767860,STK
004720,KR7004720009,팜젠사이언스,KOSPI,,3140,2,-60,-1.88,3220,3220,3100,22430,70304675,71134706100,22654365,STK
168330,KR7168330009,내츄럴엔도텍,KOSDAQ,투자주의환기종목(소속부없음),2240,1,75,3.46,2190,2245,2065,52569,112655773,71130976000,31754900,KSQ
081150,KR7081150005,티플랙스,KOSDAQ,중견기업부,2930,1,25,0.86,2920,2945,2870,119154,346773126,71106417860,24268402,KSQ
032850,KR7032850000,비트컴퓨터,KOSDAQ,벤처기업부,4275,1,5,0.12,4335,4355,4270,34027,146022355,71064577575,16623293,KSQ
241690,KR7241690007,유니테크노,KOSDAQ,우량기업부,2900,2,-10,-0.34,2900,2975,2880,36376,105701810,70965047400,24470706,KSQ
013700,KR7013700000,까뮤이앤씨,KOSPI,,1187,1,17,1.45,1170,1212,1146,43498,51644672,70924235210,59750830,STK
079980,KR7079980009,휴비스,KOSPI,,2055,2,-20,-0.96,2115,2115,2025,91115,187456475,70897500000,34500000,STK
391710,KR7391710001,코닉오토메이션,KOSDAQ,벤처기업부,1663,2,-42,-2.46,1705,1735,1641,44167,73673474,70877841610,42620470,KSQ
045660,KR7045660008,에이텍,KOSDAQ,우량기업부,8570,2,-60,-0.7,8630,8690,8550,23460,201532885,70788200000,8260000,KSQ
041910,KR7041910001,폴라리스AI파마,KOSDAQ,우량기업부,5310,2,-230,-4.15,5540,5660,5250,109573,591232135,70534588500,13283350,KSQ
347860,KR7347860009,알체라,KOSDAQ,중견기업부,1704,2,-26,-1.5,1710,1780,1679,137412,233538388,70376823912,41300953,KSQ
128660,KR7128660008,피제이메탈,KOSDAQ,우량기업부,2835,2,-45,-1.56,2850,2880,2810,50392,143056392,70317551115,24803369,KSQ
060310,KR7060310000,3S,KOSDAQ,벤처기업부,1322,1,22,1.69,1301,1322,1262,231159,298086767,70144050880,53059040,KSQ
038460,KR7038460002,바이오스마트,KOSDAQ,우량기업부,2775,1,10,0.36,2790,2825,2760,206508,574515904,70136854050,25274542,KSQ
153710,KR7153710009,옵티팜,KOSDAQ,기술성장기업부,4780,1,110,2.36,4670,4800,4545,8973,42105340,70122399240,14669958,KSQ
092300,KR7092300003,현우산업,KOSDAQ,우량기업부,3465,1,125,3.74,3345,3495,3280,215809,734036710,69819303015,20149871,KSQ
007820,KR7007820004,엠엑스로보틱스,KOSDAQ,중견기업부,3485,2,-40,-1.13,3565,3570,3450,98494,344705135,69818301810,20033946,KSQ
016090,KR7016090003,대현,KOSPI,,1572,1,20,1.29,1590,1600,1557,108449,171027667,69611791320,44282310,STK
338100,KR7338100001,NH프라임리츠,KOSPI,,3730,1,45,1.22,3685,3745,3645,61763,228990541,69601800000,18660000,STK
073640,KR7073640005,테라사이언스,KOSDAQ,관리종목(소속부없음),654,0,0,0.0,0,0,0,0,0,69571715580,106378770,KSQ
039020,KR7039020003,이건홀딩스,KOSDAQ,중견기업부,3080,3,0,0.0,3080,3180,3050,83125,256216692,69560903720,22584709,KSQ
204840,KR7204840003,지엘팜텍,KOSDAQ,기술성장기업부,895,1,5,0.56,890,898,882,36855,32824077,69406360370,77549006,KSQ
056360,KR7056360001,코위버,KOSDAQ,벤처기업부,7070,2,-50,-0.7,7260,7490,6960,120874,865851840,69263376000,9796800,KSQ
067370,KR7067370007,선바이오,KOSDAQ,기술성장기업부,5680,2,-300,-5.02,5920,5940,5570,13100,73987400,69259392400,12193555,KSQ
263600,KR7263600009,덕우전자,KOSDAQ,중견기업부,4345,1,55,1.28,4290,4415,4225,23466,100484941,69217196950,15930310,KSQ
061250,KR7061250007,화일약품,KOSDAQ,우량기업부,8220,1,10,0.12,8150,8370,8100,22818,188607600,69192540480,8417584,KSQ
196490,KR7196490007,디에이테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),6090,0,0,0.0,0,0,0,0,0,69131518050,11351645,KSQ
155660,KR7155660004,DSR,KOSPI,,4320,1,30,0.7,4290,4320,4270,17284,74150194,69120000000,16000000,STK
101140,KR7101140002,인바이오젠,KOSPI,,6880,2,-220,-3.1,7300,7300,6880,4422,30765880,69104206080,10044216,STK
003780,KR7003780004,진양산업,KOSPI,,5310,2,-70,-1.3,5380,5390,5270,75939,403929380,69030000000,13000000,STK
076610,KR7076610005,해성옵틱스,KOSDAQ,벤처기업부,1225,2,-31,-2.47,1256,1271,1190,1550656,1885177992,69001203425,56327513,KSQ
048770,KR7048770002,TPC로보틱스,KOSDAQ,벤처기업부,4395,2,-110,-2.44,4640,4660,4340,234537,1039589293,68992670445,15697991,KSQ
140070,KR7140070004,서플러스글로벌,KOSDAQ,벤처기업부,1864,2,-73,-3.77,1937,1979,1862,260759,496478812,68945632000,36988000,KSQ
081180,KR7081180002,쎄크,KOSDAQ,기술성장기업부,7790,2,-220,-2.75,8010,8130,7770,65966,520917735,68750917650,8825535,KSQ
002800,KR7002800001,신신제약,KOSDAQ,우량기업부,4525,2,-200,-4.23,4645,4800,4510,481561,2210309721,68646512500,15170500,KSQ
162300,KR7162300008,신스틸,KOSDAQ,우량기업부,1652,2,-112,-6.35,1772,1772,1630,113296,189616562,68510723064,41471382,KSQ
025550,KR7025550005,한국선재,KOSDAQ,중견기업부,2685,2,-15,-0.56,2705,2725,2665,131217,352625470,68505100740,25514004,KSQ
205470,KR7205470008,휴마시스,KOSDAQ,중견기업부,2775,2,-10,-0.36,2755,2830,2705,48466,133419420,68473127775,24675001,KSQ
043710,KR7043710003,코스리거글로벌,KOSDAQ,중견기업부,3950,2,-85,-2.11,4035,4145,3850,6786,26813040,68384382900,17312502,KSQ
099220,KR7099220006,SDN,KOSDAQ,중견기업부,1049,1,64,6.5,985,1080,980,916141,948549619,68126623150,64944350,KSQ
417790,KR7417790003,트루엔,KOSDAQ,벤처기업부,6500,1,50,0.78,6440,6500,6290,13520,86189370,68044541500,10468391,KSQ
065530,KR7065530008,와이어블,KOSDAQ,우량기업부,1422,1,2,0.14,1446,1446,1400,96114,136443192,68026715298,47838759,KSQ
003925,KR7003921004,남양유업우,KOSPI,,34000,1,650,1.95,33750,34950,33750,3393,115775300,68000000000,2000000,STK
002795,KR7002791002,아모레퍼시픽홀딩스우,KOSPI,,10650,2,-220,-2.02,10870,10870,10510,18591,198326110,67959481800,6381172,STK
216050,KR7216050005,인크로스,KOSDAQ,중견기업부,5570,3,0,0.0,5560,5660,5490,30090,166623360,67946324540,12198622,KSQ
340360,KR7340360007,다보링크,KOSDAQ,투자주의환기종목(소속부없음),1300,1,1,0.08,1317,1338,1269,231922,301811187,67681603600,52062772,KSQ
214260,KR7214260002,라파스,KOSDAQ,기술성장기업부,7580,2,-130,-1.69,7840,7880,7500,13270,101088460,67632269540,8922463,KSQ
100220,KR7100220003,비상교육,KOSPI,,5200,1,170,3.38,5070,5220,5070,31090,160716150,67583053200,12996741,STK
046210,KR7046210001,HLB파나진,KOSDAQ,벤처기업부,1482,2,-11,-0.74,1500,1695,1426,244391,372667144,67472436720,45527960,KSQ
332370,KR7332370006,아이디피,KOSDAQ,벤처기업부,5080,1,30,0.59,5000,5080,4980,10773,53880370,67430528080,13273726,KSQ
104620,KR7104620000,노랑풍선,KOSDAQ,중견기업부,4010,2,-5,-0.12,4040,4110,3955,98735,399182355,67410313520,16810552,KSQ
049480,KR7049480007,오픈베이스,KOSDAQ,우량기업부,2145,1,20,0.94,2130,2155,2110,161970,345361024,67401011535,31422383,KSQ
060570,KR7060570009,드림어스컴퍼니,KOSDAQ,중견기업부,907,1,39,4.49,868,921,845,102035,89509826,67210126711,74101573,KSQ
137950,KR7137950002,제이씨케미칼,KOSDAQ,우량기업부,3015,2,-10,-0.33,3110,3110,2985,84616,254704555,67137459210,22267814,KSQ
198440,KR7198440000,강동씨앤엘,KOSDAQ,중견기업부,1100,2,-80,-6.78,1206,1234,1100,459081,526320697,67025085600,60931896,KSQ
010040,KR7010040004,한국내화,KOSPI,,1626,2,-3,-0.18,1655,1679,1610,65997,107436185,66775042812,41067062,STK
294140,KR7294140009,레몬,KOSDAQ,관리종목(소속부없음),2975,1,150,5.31,2830,3090,2830,58801,176254290,66684083550,22414818,KSQ
010660,KR7010660009,화천기계,KOSPI,,3030,1,50,1.68,2975,3045,2945,133648,399717260,66660000000,22000000,STK
068290,KR7068290006,삼성출판사,KOSPI,,6660,2,-150,-2.2,6840,6850,6540,21401,141550635,66600000000,10000000,STK
215360,KR7215360009,우리산업,KOSDAQ,우량기업부,7290,1,10,0.14,7450,7450,7240,8894,64747330,66573468270,9132163,KSQ
347000,KR7347000002,센코,KOSDAQ,기술성장기업부,1760,2,-31,-1.73,1760,1791,1755,40597,71521288,66547088960,37810846,KSQ
147760,KR7147760003,피엠티,KOSDAQ,벤처기업부,6150,2,-450,-6.82,6600,6600,5960,119211,728094845,66542175900,10819866,KSQ
094850,KR7094850005,참좋은여행,KOSDAQ,우량기업부,4750,2,-20,-0.42,4890,4890,4655,46489,220691870,66500000000,14000000,KSQ
014950,KR7014950000,삼익제약,KOSDAQ,벤처기업부,6640,2,-1060,-13.77,7640,8350,6510,5141958,38219221115,66450384320,10007588,KSQ
109860,KR7109860007,동일금속,KOSDAQ,우량기업부,7300,1,30,0.41,7360,7360,7210,903,6571300,66430000000,9100000,KSQ
299170,KR7299170001,더블유에스아이,KOSDAQ,중견기업부,1600,1,10,0.63,1590,1639,1572,158572,253121010,66418060800,41511288,KSQ
003310,KR7003310000,대주산업,KOSDAQ,우량기업부,1874,1,5,0.27,1869,1917,1852,294404,553181652,66325263900,35392350,KSQ
000220,KR7000220004,유유제약,KOSPI,,3890,2,-10,-0.26,3900,3940,3835,82477,318911570,66255845390,17032351,STK
311690,KR7311690002,CJ 바이오사이언스,KOSDAQ,기술성장기업부,5070,2,-10,-0.2,5200,5200,4870,15309,76816956,66241892340,13065462,KSQ
064800,KR7064800006,포니링크,KOSDAQ,중견기업부,2580,2,-45,-1.71,2625,2780,2500,99255,256060154,65948564220,25561459,KSQ
123420,KR7123420002,위메이드플레이,KOSDAQ,우량기업부,6340,1,30,0.48,6500,6620,6190,42075,269133590,65942599940,10401041,KSQ
089850,KR7089850002,유비벨록스,KOSDAQ,우량기업부,4475,1,75,1.7,4370,4475,4230,19799,85333270,65917640525,14730199,KSQ
080010,KR7080010002,이상네트웍스,KOSDAQ,중견기업부,6700,2,-30,-0.45,6980,6980,6630,3243,21768290,65894975700,9835071,KSQ
071090,KR7071090005,하이스틸,KOSPI,,3250,1,40,1.25,3220,3320,3160,178894,580859250,65622280750,20191471,STK
009200,KR7009200007,무림페이퍼,KOSPI,,1577,1,47,3.07,1560,1614,1525,418034,662553541,65617881870,41609310,STK
010240,KR7010240000,흥국,KOSDAQ,우량기업부,5600,1,160,2.94,5440,5650,5440,21737,121607430,65553600000,11706000,KSQ
315640,KR7315640003,딥노이드,KOSDAQ,기술성장기업부,2230,2,-70,-3.04,2355,2355,2200,194138,434619820,65500077360,29372232,KSQ
041460,KR7041460007,한국전자인증,KOSDAQ,중견기업부,3440,2,-30,-0.86,3500,3505,3390,56383,192761720,65360000000,19000000,KSQ
082850,KR7082850009,우리바이오,KOSDAQ,중견기업부,1348,2,-55,-3.92,1405,1415,1330,206623,280082508,65319467144,48456578,KSQ
134580,KR7134580000,탑코미디어,KOSDAQ,중견기업부,1322,1,76,6.1,1246,1328,1221,59532,75019996,65166864978,49294149,KSQ
005670,KR7005670005,푸드웰,KOSDAQ,우량기업부,6510,1,40,0.62,6470,6510,6340,16774,107564780,65100000000,10000000,KSQ
009770,KR7009770009,삼정펄프,KOSPI,,26000,2,-300,-1.14,26300,26400,25900,2243,58568050,64999246000,2499971,STK
038680,KR7038680005,에스넷,KOSDAQ,우량기업부,3260,2,-90,-2.69,3350,3435,3240,104160,343397475,64915212920,19912642,KSQ
012790,KR7012790002,신일제약,KOSDAQ,우량기업부,5410,3,0,0.0,5510,5550,5340,8331,44876265,64846505150,11986415,KSQ
003010,KR7003010006,혜인,KOSPI,,5100,1,30,0.59,5090,5290,4995,209234,1074571175,64835009700,12712747,STK
048910,KR7048910004,대원미디어,KOSDAQ,우량기업부,5150,1,10,0.19,5150,5290,5090,19585,100741610,64781571900,12578946,KSQ
091440,KR7091440008,한울소재과학,KOSDAQ,투자주의환기종목(소속부없음),1940,1,94,5.09,1846,1947,1790,201523,374127586,64762046120,33382498,KSQ
004440,KR7004440004,삼일씨엔에스,KOSPI,,5050,1,325,6.88,4725,5400,4630,167779,855234475,64296332350,12731947,STK
215790,KR7215790007,이노인스트루먼트,KOSDAQ,중견기업부,1594,1,89,5.91,1540,1774,1521,7571639,12376218034,64211339506,40283149,KSQ
007280,KR7007280001,한국특강,KOSPI,,2240,2,-20,-0.88,2300,2300,2180,27246,60384830,64168249600,28646540,STK
129260,KR7129260006,인터지스,KOSPI,,2155,1,40,1.89,2115,2155,2075,57654,122079296,64106668470,29747874,STK
155650,KR7155650005,와이엠씨,KOSDAQ,우량기업부,3375,2,-45,-1.32,3405,3465,3320,69793,235303260,64038458250,18974358,KSQ
004780,KR7004780003,대륙제관,KOSDAQ,우량기업부,4025,1,25,0.63,4000,4050,3980,45363,181945415,64010375975,15903199,KSQ
191420,KR7191420009,테고사이언스,KOSDAQ,벤처기업부,7890,2,-90,-1.13,7930,7960,7730,8900,69675350,63978700260,8108834,KSQ
072130,KR7072130008,유엔젤,KOSPI,,5030,2,-180,-3.45,5210,5270,4970,49272,249776065,63858133620,12695454,STK
251630,KR7251630000,브이원텍,KOSDAQ,벤처기업부,4000,2,-30,-0.74,4085,4135,3990,47059,189153091,63771544000,15942886,KSQ
053450,KR7053450003,세코닉스,KOSDAQ,우량기업부,4310,2,-100,-2.27,4415,4455,4275,92536,400257846,63756980930,14792803,KSQ
033230,KR7033230004,인성정보,KOSDAQ,중견기업부,1261,2,-2,-0.16,1265,1300,1250,133284,168345879,63699894180,50515380,KSQ
136410,KR7136410008,아셈스,KOSDAQ,벤처기업부,5780,1,160,2.85,5650,5830,5490,20989,118493055,63690432680,11019106,KSQ
000725,KR7000721001,현대건설우,KOSPI,,60300,1,2400,4.15,57900,61000,57400,12588,753141500,63597987900,1054693,STK
095270,KR7095270005,웨이브일렉트로,KOSDAQ,벤처기업부,4425,1,345,8.46,4115,5300,4115,1856148,9196088449,63597896550,14372406,KSQ
024900,KR7024900003,디와이덕양,KOSPI,,1951,1,35,1.83,1918,1960,1914,58823,113663380,63534275980,32564980,STK
317850,KR7317850006,대모,KOSDAQ,벤처기업부,7630,1,180,2.42,7400,8060,7340,139861,1083347955,63515324600,8324420,KSQ
452400,KR7452400005,이닉스,KOSDAQ,우량기업부,7000,1,130,1.89,6820,7080,6760,16287,112920705,63499996000,9071428,KSQ
033320,KR7033320003,제이씨현시스템,KOSDAQ,벤처기업부,3320,1,20,0.61,3340,3400,3300,59407,198652935,63459914240,19114432,KSQ
019990,KR7019990001,에너토크,KOSDAQ,중견기업부,6490,1,210,3.34,6310,6970,6250,189010,1239600580,63317011120,9756088,KSQ
222110,KR7222110009,팬젠,KOSDAQ,기술성장기업부,4675,2,-120,-2.5,4810,4845,4595,22699,105128325,63180329575,13514509,KSQ
012690,KR7012690004,모나리자,KOSPI,,1727,2,-17,-0.97,1744,1759,1702,21923,37800078,63158557385,36571255,STK
461030,KR7461030009,아이엠비디엑스,KOSDAQ,기술성장기업부,4400,2,-70,-1.57,4640,4640,4400,13868,62167455,63071874800,14334517,KSQ
006880,KR7006880009,신송홀딩스,KOSPI,,5320,1,60,1.14,5240,5420,5240,18055,95968980,62929524560,11828858,STK
045340,KR7045340007,토탈소프트,KOSDAQ,벤처기업부,7350,1,250,3.52,7180,7400,7040,74504,540336810,62901594000,8558040,KSQ
027830,KR7027830009,대성창투,KOSDAQ,중견기업부,1161,1,5,0.43,1157,1175,1151,78125,90673906,62694000000,54000000,KSQ
246690,KR7246690002,TS인베스트먼트,KOSDAQ,중견기업부,1317,0,0,0.0,0,0,0,0,0,62631711633,47556349,KSQ
001840,KR7001840008,이화공영,KOSDAQ,관리종목(소속부없음),2215,0,0,0.0,0,0,0,0,0,62588831935,28256809,KSQ
071670,KR7071670004,에이테크솔루션,KOSDAQ,중견기업부,6230,2,-50,-0.8,6220,6500,6180,22414,140341010,62300000000,10000000,KSQ
294090,KR7294090006,이오플로우,KOSDAQ,관리종목(소속부없음),1490,0,0,0.0,0,0,0,0,0,62295566450,41809105,KSQ
039420,KR7039420005,케이엘넷,KOSDAQ,중견기업부,2710,3,0,0.0,2730,2770,2705,22682,61799360,62186353740,22946994,KSQ
010770,KR7010770006,평화홀딩스,KOSPI,,4250,3,0,0.0,4325,4325,4135,31264,131558526,62158230500,14625466,STK
016250,KR7016250003,SGC E&C,KOSDAQ,중견기업부,12330,1,330,2.75,12480,12900,12040,8486,106529590,62106037380,5036986,KSQ
241790,KR7241790005,티이엠씨씨엔에스,KOSDAQ,우량기업부,6180,2,-190,-2.98,6540,6540,6180,14202,88453000,61816278120,10002634,KSQ
214270,KR7214270001,FSN,KOSDAQ,중견기업부,1364,2,-34,-2.43,1398,1425,1342,68452,93133490,61727253940,45254585,KSQ
198080,KR7198080004,캐프,KOSDAQ,우량기업부,2865,3,0,0.0,2870,2880,2795,53189,150603165,61698305025,21535185,KSQ
384470,KR7384470001,코어라인소프트,KOSDAQ,기술성장기업부,3435,1,85,2.54,3510,3510,3255,44708,149004121,61646887020,17946692,KSQ
046940,KR7046940003,우원개발,KOSDAQ,우량기업부,3410,2,-50,-1.45,3460,3525,3400,177843,613902071,61633533500,18074350,KSQ
088910,KR7088910005,동우팜투테이블,KOSDAQ,우량기업부,2380,2,-15,-0.63,2400,2405,2360,69061,164150590,61479598320,25831764,KSQ
460470,KR7460470008,아이빔테크놀로지,KOSDAQ,기술성장기업부,4065,2,-35,-0.85,4380,4430,3950,246238,1041158558,61460239050,15119370,KSQ
070300,KR7070300009,엑스큐어,KOSDAQ,중견기업부,1725,2,-271,-13.58,2010,2080,1585,1453782,2563047342,61280157525,35524729,KSQ
333620,KR7333620003,엔시스,KOSDAQ,벤처기업부,5570,1,70,1.27,5500,5590,5390,10946,60012290,61258358700,10997910,KSQ
061040,KR7061040002,알에프텍,KOSDAQ,중견기업부,6770,2,-80,-1.17,6870,6980,6650,10520,71490990,61256469710,9048223,KSQ
011230,KR7011230000,삼화전자,KOSPI,,3195,1,320,11.13,3090,3735,2915,13259226,44495027334,61234683075,19165785,STK
008370,KR7008370009,원풍,KOSDAQ,우량기업부,5100,3,0,0.0,5120,5120,5050,2306,11705970,61200000000,12000000,KSQ
331380,KR7331380006,포커스에이아이,KOSDAQ,투자주의환기종목(소속부없음),1883,2,-24,-1.26,1907,1907,1829,13189,24429168,61030833787,32411489,KSQ
222420,KR7222420002,쎄노텍,KOSDAQ,벤처기업부,1260,1,44,3.62,1252,1275,1190,163791,203224909,61007338980,48418523,KSQ
053050,KR7053050001,지에스이,KOSDAQ,우량기업부,2030,1,45,2.27,1986,2030,1985,150358,301329848,60874821910,29987597,KSQ
145170,KR7145170007,노브랜드,KOSDAQ,중견기업부,3595,2,-15,-0.42,3610,3635,3560,30187,108545420,60785715975,16908405,KSQ
049550,KR7049550007,잉크테크,KOSDAQ,우량기업부,3100,2,-5,-0.16,3105,3150,3045,8179,25166065,60779458700,19606277,KSQ
